









Frequency of observations in the selected location(s).:
Number of taxa: 	547

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Gray-cheeked/Bicknell's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011341	0.0015	0.0	2.772E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012051	0.0292033	0.0451718	0.0711083	0.0149667	7.981E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010787	0.0108646	0.0351668	0.0594876	0.0654032	0.0522145	0.0327258	0.0207506	0.0013491	0.0016149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hermit Thrush	0.0312101	0.0202584	0.014652	0.028055	0.0164354	0.0202441	0.013851	0.0210561	0.0104712	0.0173536	0.0224285	0.018464	0.0613313	0.1307975	0.1153329	0.0889371	0.0802382	0.0316473	0.0118514	0.0080377	0.0	0.0	0.0	0.0	0.0	0.0	6.317E-4	0.0	0.0	0.0	0.0	0.0	9.054E-4	9.017E-4	4.342E-4	0.0026013	0.0237762	0.0952775	0.2172185	0.2816189	0.2176019	0.1605612	0.1176234	0.0784136	0.0536364	0.0357837	0.0422303	0.029228	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.342E-4	0.0	0.0	0.0	0.0	3.74E-4	0.0	0.0	2.41E-4	5.671E-4	0.0013524	0.0019218	8.315E-4	7.981E-4	0.0	0.0	4.488E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.527E-4	0.0027051	0.0026053	0.0022297	0.0027972	0.0024855	0.001766	0.0013491	4.037E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74E-4	3.337E-4	0.0015	0.0294047	0.1477176	0.1633757	0.1476618	0.0776053	0.0650439	0.0515625	0.0540665	0.0520646	0.0633067	0.0469226	0.0410613	0.0241902	0.0155782	0.0190011	0.0230947	0.0341604	0.0362155	0.0360685	0.0247503	0.0174656	0.0121212	0.0053853	8.83E-4	6.745E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.2255886	0.243394	0.2076641	0.2408956	0.2461651	0.2310211	0.2358867	0.2937834	0.3717277	0.472885	0.5638051	0.6465079	0.7198953	0.7384051	0.7542031	0.7869366	0.7774312	0.7427644	0.706278	0.6615854	0.6652035	0.6429687	0.6451017	0.6745961	0.659496	0.6514321	0.6291851	0.5625256	0.5026962	0.4782845	0.4965358	0.516361	0.5043006	0.522092	0.5366913	0.5239688	0.5263403	0.5310688	0.5284768	0.5355818	0.4856681	0.4243959	0.41389	0.3281865	0.2959091	0.26021	0.2801056	0.2545739	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.337E-4	3.362E-4	4.82E-4	0.0028353	0.0016229	0.0028828	5.543E-4	0.0	7.813E-4	0.0	4.488E-4	6.146E-4	0.0	0.0	4.1E-4	5.992E-4	0.0016287	0.0017321	3.596E-4	0.0013581	0.0027051	0.0030395	0.0029729	4.662E-4	4.143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Wheatear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091185	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bohemian Waxwing	0.0	0.0	0.0	2.698E-4	3.652E-4	0.0068473	0.0027282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89E-4	0.0	0.0	
Cedar Waxwing	0.0151487	0.0108632	0.007326	0.006744	0.0105917	0.0083358	0.0079748	0.0086898	0.009263	0.0117137	0.0112142	0.0133797	0.0145849	0.0096763	0.0117687	0.0134972	0.0187128	0.0522045	0.1297245	0.1574279	0.1755786	0.1886719	0.1945471	0.190754	0.1727105	0.1645338	0.1522426	0.1176712	0.1180348	0.1091205	0.1114319	0.1262136	0.13445	0.1496844	0.1654364	0.1479004	0.1477855	0.1263463	0.1147903	0.1160202	0.1207105	0.0791115	0.0626255	0.0342113	0.0254545	0.0190587	0.0293632	0.0176261	
Zebra Finch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.992E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Sparrow	0.2889213	0.2806812	0.2538743	0.3431346	0.3447772	0.397142	0.4449108	0.3619652	0.3902537	0.4177874	0.4021655	0.3882794	0.4192221	0.4240908	0.4737727	0.4974693	0.5372838	0.5528807	0.5534914	0.5310421	0.5714286	0.5347656	0.6012015	0.6207361	0.6570375	0.6051188	0.6247631	0.598196	0.5751947	0.5575461	0.5248268	0.4825602	0.4219104	0.4165915	0.3842814	0.3991081	0.3920746	0.4134217	0.4304636	0.4313659	0.382721	0.3671083	0.3584906	0.3511959	0.365	0.3255543	0.2880238	0.313253	
American Pipit	0.0065705	0.0085144	0.014652	0.0186134	0.0058437	0.0116106	0.0056663	0.0040107	0.0036246	0.0017354	0.0023202	0.0024083	0.0011219	3.337E-4	3.362E-4	4.82E-4	2.835E-4	0.0013524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.342E-4	0.0048309	0.0074592	0.013256	0.0163355	0.0266442	0.0383528	0.0226033	0.0256925	0.0278535	0.0163636	0.0097238	0.0052788	0.0084784	
Evening Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	8.506E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010118	4.037E-4	0.0265004	0.0020072	0.001211	0.0018182	0.0	0.0	0.0	
House Finch	0.1551378	0.1629477	0.1437025	0.1634745	0.1647188	0.2015481	0.2235047	0.168115	0.1820379	0.1991323	0.1887084	0.1830345	0.1933433	0.1928595	0.1980498	0.2248735	0.246385	0.2323506	0.2226137	0.231153	0.2366321	0.2058594	0.2365989	0.2428187	0.2845728	0.2778793	0.269741	0.2361624	0.2306771	0.2307275	0.2286374	0.2286947	0.1914894	0.207394	0.192792	0.2118172	0.2251748	0.2381939	0.2366446	0.2583474	0.2523214	0.2591582	0.2585307	0.2425068	0.2331818	0.2236484	0.2207192	0.1851852	
Purple Finch	0.0040153	0.005872	0.0039448	0.005665	0.0029218	0.0038702	0.0033578	0.0016711	0.0012082	0.0013015	0.0015468	0.0048167	0.0052356	0.0096763	0.0080699	0.0072307	0.0130422	0.0073032	6.406E-4	2.772E-4	0.0	0.0	4.621E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	5.774E-4	3.596E-4	0.0022635	0.0054103	0.0130265	0.0104051	0.0195804	0.043082	0.0600442	0.1143339	0.1049657	0.0791115	0.0578081	0.0323948	0.0145455	0.0108907	0.0161663	0.0062472	
House/Purple Finch	7.301E-4	0.0017616	8.453E-4	8.093E-4	0.0018262	0.0041679	0.007765	0.0013369	0.0020137	8.677E-4	0.0023202	0.0010704	0.0011219	0.001001	3.362E-4	7.231E-4	0.0011341	0.0027049	3.203E-4	0.0	0.0011971	0.0	0.0013863	0.0013465	6.146E-4	6.094E-4	0.0012634	8.2E-4	0.0011983	0.0016287	0.0034642	7.192E-4	0.0	0.0013526	0.0013026	0.001858	4.662E-4	0.0020713	0.0013245	0.0013491	0.0012111	0.0015588	4.014E-4	3.028E-4	0.0	3.89E-4	0.0015	8.925E-4	
Redpoll	0.0032853	0.0017616	0.0019724	0.0043162	0.004748	0.0059542	0.0048269	0.0053476	0.0020137	8.677E-4	0.0015468	2.676E-4	0.0	0.0	3.362E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015588	0.0016058	0.0018165	0.0018182	0.0019448	0.0016496	0.0035698	
Red Crossbill	0.0151487	0.016148	0.0028177	0.0024278	7.305E-4	0.002084	0.001469	0.0036765	8.055E-4	8.677E-4	0.0	0.0	3.74E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.83E-4	6.745E-4	0.002826	0.0116913	0.0349257	0.0221011	0.0068182	0.0143913	0.0062686	0.0200803	
White-winged Crossbill	9.126E-4	2.936E-4	0.0011271	8.093E-4	0.0018262	8.931E-4	4.197E-4	6.684E-4	0.0024164	4.338E-4	0.0	0.0	3.74E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.373E-4	4.037E-4	0.0011691	0.007226	0.0063579	0.0018182	0.0015558	9.898E-4	8.925E-4	
crossbill sp.	0.0	0.0	2.818E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Goldfinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.867E-4	2.676E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041574	0.0039904	3.906E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.527E-4	9.017E-4	0.0	3.716E-4	4.662E-4	0.0012428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pine Siskin	0.005658	0.0064592	0.0042265	0.0053952	0.0036523	0.0059542	0.0037775	0.003008	0.0032219	0.0030369	0.0046404	0.0080278	0.0082274	0.006006	0.0023537	0.0028923	0.0056705	0.0027049	9.609E-4	0.001663	0.0019952	0.0027344	0.0013863	4.488E-4	0.0012293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051282	0.0310688	0.0481236	0.056661	0.0645943	0.0849571	0.0698515	0.0275507	0.0090909	0.0066122	0.0065985	0.0046854	
American Goldfinch	0.109509	0.1127422	0.0980558	0.0946857	0.092038	0.1131289	0.1231899	0.0879011	0.0906162	0.0954447	0.0858469	0.1051646	0.1379955	0.1715048	0.2111634	0.3270668	0.3600794	0.2840141	0.2222934	0.1679601	0.1636073	0.1378906	0.1451017	0.1763914	0.1979103	0.2169409	0.2482628	0.2742927	0.3175554	0.3083605	0.3337182	0.3434017	0.2652784	0.2335437	0.198871	0.172055	0.15338	0.1926263	0.1766004	0.232715	0.2466694	0.2996882	0.3271778	0.2921586	0.2345455	0.1723065	0.1992742	0.1454708	
Acanthis/Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.676E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.342E-4	3.716E-4	0.0	0.0	0.0	0.0	8.074E-4	3.897E-4	4.014E-4	6.055E-4	0.0	0.0	0.0	0.0	
finch sp.	0.0	0.0	0.0	0.0	0.0	2.977E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.415E-4	6.745E-4	4.037E-4	0.0	8.029E-4	3.028E-4	0.0	0.0	3.299E-4	0.0	
Lapland Longspur	0.0065705	0.011744	0.0135249	0.0175344	0.0244704	0.0294731	0.0142707	0.0116979	0.0249698	0.008243	0.0019335	0.0053519	0.0022438	0.001001	3.362E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662E-4	0.0037283	0.0013245	0.0010118	0.0064594	0.0085737	0.0076275	0.0233121	0.01	0.0163361	0.0052788	0.009817	
Chestnut-collared Longspur	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Smith's Longspur	0.0	0.0	0.0	0.0015	0.0015	0.0065496	0.0010493	3.342E-4	0.0028192	0.002603	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0512867	0.0504991	0.0493097	0.0496358	0.0595325	0.0598392	0.0442812	0.0421123	0.0418848	0.021692	0.0073473	0.0040139	3.74E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030354	0.0149374	0.0253313	0.0517864	0.1014229	0.0677273	0.0552314	0.0409106	0.0749665	
Cassin's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.662E-4	4.143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0014885	0.003148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41E-4	0.0	0.0027049	6.406E-4	2.772E-4	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014864	0.0013986	4.143E-4	8.83E-4	0.0033727	0.0	0.0	0.0	3.028E-4	0.0	0.0	0.0	0.0	
Chipping Sparrow	0.0038328	0.0064592	8.453E-4	0.0026976	0.0054785	0.0035725	0.0020986	0.0033422	0.0040274	0.0039046	0.0023202	0.0128445	0.0478684	0.1414748	0.1775387	0.2402989	0.2339098	0.1560725	0.1101858	0.0814856	0.0698324	0.0660156	0.064695	0.056553	0.0688384	0.0706886	0.0518004	0.0451005	0.0329539	0.0304017	0.0300231	0.0298454	0.0321412	0.0302074	0.038211	0.0594575	0.0736597	0.1362883	0.180574	0.1696459	0.1065805	0.0600156	0.0276997	0.0208901	0.02	0.0062233	0.0102276	0.0029005	
Clay-colored Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018034	0.0043422	0.0130063	0.0149184	0.0306545	0.018543	0.0158516	0.0076706	0.0023383	0.0	3.028E-4	0.0	0.0015	0.0	0.0	
Field Sparrow	0.0102208	0.0061656	0.0050719	0.0048557	0.0065741	0.0086335	0.0088143	0.0023396	0.0068466	0.0043384	0.0061872	0.0155205	0.0299177	0.04004	0.0316073	0.0368764	0.0223986	0.0110901	0.0048046	0.0047118	0.0019952	0.0019531	0.0027726	0.0017953	0.0018439	0.0018282	0.0012634	8.2E-4	0.0017975	5.429E-4	5.774E-4	0.0010787	0.0	4.509E-4	0.0030395	0.0059457	0.0181818	0.062966	0.0940397	0.0998314	0.0545014	0.0272798	0.0100361	0.0121102	0.0063636	0.0066122	0.013197	0.007809	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.362E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.342E-4	3.716E-4	0.0015	0.0	0.0	3.373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.231E-4	
Lark Sparrow	5.475E-4	0.002936	0.0019724	0.0013488	0.0062089	0.0	0.0015	0.0043449	4.027E-4	0.0013015	3.867E-4	0.001338	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108578	0.0103926	0.0100683	0.0018108	0.0018034	0.0013026	0.0081754	0.0037296	0.0091135	0.015011	0.008769	0.0048446	7.794E-4	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0410659	0.0325895	0.0371936	0.060696	0.0606282	0.0550759	0.0535152	0.0544786	0.0499396	0.0481562	0.0406032	0.0248863	0.0153328	0.0073407	0.0023537	0.0014461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.143E-4	0.0	0.0023609	0.0044409	0.0124708	0.0200723	0.0302755	0.0295455	0.0229483	0.0399208	0.046631	
Spizella sp./American Tree Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.037E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fox Sparrow	0.0594999	0.0519671	0.043956	0.0542217	0.0504018	0.0547782	0.0459601	0.0464572	0.053967	0.0607375	0.0556845	0.0388012	0.0295438	0.0086753	0.0016812	0.0012051	2.835E-4	2.705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028998	0.0057395	0.0114671	0.0177634	0.035074	0.0634283	0.0784136	0.0818182	0.0762349	0.0996371	0.0702811	
Dark-eyed Junco	0.1401716	0.1494422	0.1451113	0.1702185	0.1643535	0.2357845	0.2503673	0.1293449	0.1538462	0.1605206	0.1802011	0.1969494	0.1933433	0.1551552	0.0743107	0.0231381	0.0085058	0.0016229	0.0012812	5.543E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034737	0.0263842	0.0904429	0.1955261	0.2622517	0.3419899	0.3693985	0.3600935	0.3018868	0.2936724	0.2545455	0.2038117	0.2639393	0.1762606	
White-crowned Sparrow	0.0016426	0.0046976	0.0022542	0.0029674	0.004748	0.0026794	0.0037775	0.0020053	0.0024164	0.002603	0.0050271	0.0024083	0.0037397	0.006006	0.00269	0.0065076	0.0260845	0.0227211	0.0067265	5.543E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0100334	0.0531469	0.1358741	0.1492274	0.1298482	0.0512717	0.0374123	0.0188679	0.0042386	0.0027273	0.0019448	0.0013197	0.0024543	
Golden-crowned Sparrow	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.415E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Harris's Sparrow	3.65E-4	0.0011744	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.3358277	0.3490898	0.3023387	0.3709199	0.3356465	0.363501	0.3867786	0.3659759	0.3834072	0.3848156	0.3897912	0.3740969	0.4435303	0.4861528	0.5302623	0.5642323	0.4794443	0.2293752	0.0650224	0.0088692	0.0031923	0.0	0.0	0.0	6.146E-4	0.0012188	0.0	4.1E-4	0.0	0.0	0.0	0.0015	0.0	4.509E-4	0.0178029	0.1233742	0.3314685	0.4589892	0.5562914	0.594941	0.5591441	0.5319564	0.490566	0.4750227	0.4431818	0.4060677	0.4810294	0.3913432	
Dark-eyed Junco x White-throated Sparrow (hybrid)	0.0	0.0	0.0	0.0	0.0	2.977E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vesper Sparrow	0.0	0.0	0.0	0.0	3.652E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.676E-4	0.0014959	0.002002	0.0016812	4.82E-4	0.0	2.705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.716E-4	0.0032634	0.0095278	0.015011	0.0468803	0.0213969	0.0081839	0.0068246	0.0021193	0.0022727	0.0011669	0.0019795	4.462E-4	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013491	0.0	0.0	4.014E-4	0.0	0.0	0.0	0.0	0.0	
Seaside Sparrow	0.0015	0.0	2.818E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.337E-4	0.0036987	0.0036153	0.0153105	0.0292129	0.0371557	0.0532151	0.0558659	0.0574219	0.0536044	0.0713645	0.0491703	0.0585009	0.0606443	0.0569906	0.0617136	0.0461455	0.0427252	0.0355987	0.0153916	0.012624	0.0091185	0.0074322	0.006993	0.003314	0.0022075	0.0023609	4.037E-4	0.0	0.0	0.0	4.545E-4	0.0	0.0	2.231E-4	
Nelson's Sparrow	7.301E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.725E-4	0.0	0.0	2.705E-4	3.203E-4	0.0	0.0	7.813E-4	0.0	4.488E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.324E-4	0.003314	0.0022075	0.0013491	0.0020186	0.0	4.014E-4	0.0	0.0	0.0	3.299E-4	2.231E-4	
Saltmarsh Sparrow	7.301E-4	0.0	0.0	0.0	0.0084003	0.005061	0.0035677	0.0066845	0.0112767	0.0104121	0.0085073	0.0096334	0.0082274	0.0083417	0.0134499	0.0122921	0.0275021	0.0457127	0.070788	0.0903548	0.1089385	0.1023437	0.1155268	0.1485637	0.1382913	0.1523461	0.1617183	0.1500615	0.1479928	0.1286645	0.1235566	0.0996045	0.0710729	0.0653742	0.0612245	0.0605723	0.0587413	0.04971	0.0366446	0.0350759	0.0020186	0.0	4.014E-4	0.0	9.091E-4	0.0	0.0	2.231E-4	
Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow)	1.825E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.609E-4	8.315E-4	0.0	0.0	0.0	4.488E-4	6.146E-4	6.094E-4	0.0	0.0	0.0	0.0	5.774E-4	3.596E-4	4.527E-4	0.0	0.0	3.716E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.014E-4	0.0	0.0	0.0	0.0	2.231E-4	
Ammospiza sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.203E-4	2.772E-4	3.99E-4	0.0011719	0.0	0.0	6.146E-4	0.0	6.317E-4	4.1E-4	0.0	0.0	0.0	7.192E-4	0.0	4.509E-4	0.0	3.716E-4	4.662E-4	0.0	0.0	3.373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0321227	0.0325895	0.0278952	0.03372	0.0350621	0.0285799	0.0214061	0.0190508	0.0241643	0.0338395	0.0266821	0.0214075	0.0299177	0.0587254	0.1123067	0.1046035	0.0929969	0.0792534	0.0323511	0.0135809	0.0023943	3.906E-4	0.0	0.0	0.0	6.094E-4	0.0	0.00164	0.0	0.0	0.0040416	0.0032362	0.0086012	0.0356177	0.08033	0.1497585	0.2172494	0.2597349	0.2375276	0.2256324	0.1400888	0.104053	0.0903252	0.0632758	0.0577273	0.0478413	0.0425602	0.0499777	
Song Sparrow	0.3712356	0.3690546	0.3307974	0.3833288	0.3948137	0.3873177	0.3796432	0.4451872	0.4925493	0.5457701	0.5564578	0.5565962	0.5815258	0.5588922	0.5954943	0.615088	0.6002268	0.5490939	0.5317104	0.5712306	0.5853951	0.5472656	0.5896488	0.6117594	0.6207744	0.5886654	0.609602	0.5641656	0.5446375	0.5016287	0.4226328	0.377562	0.3336351	0.345807	0.3577942	0.4072835	0.4717949	0.5405965	0.5788079	0.5821248	0.521195	0.4902572	0.4572461	0.4247654	0.4390909	0.4161805	0.4331904	0.4292726	
