









Frequency of observations in the selected location(s).:
Number of taxa: 	540

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Ardea sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.571E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.796E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
heron sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.742E-4	0.0	4.431E-4	0.0	0.0	1.352E-4	1.318E-4	1.627E-4	7.86E-5	4.64E-4	4.869E-4	3.908E-4	5.629E-4	0.0	0.0015	0.0011512	5.147E-4	0.0010428	0.0	6.711E-4	4.292E-4	3.888E-4	3.419E-4	6.034E-4	4.692E-4	0.0010776	3.217E-4	2.606E-4	0.0015	1.6E-4	5.161E-4	1.38E-4	0.0	0.0	0.0	2.083E-4	0.0	0.0	0.0	0.0	
white egret sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.871E-4	0.0	0.0	0.0	3.282E-4	2.705E-4	0.0015814	8.137E-4	7.071E-4	0.0012373	6.816E-4	0.001433	8.444E-4	0.0026748	8.621E-4	7.675E-4	5.147E-4	0.0010428	0.001569	0.0013423	8.584E-4	0.0011664	0.0010256	2.011E-4	4.692E-4	1.796E-4	0.0	0.0	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	2.083E-4	0.0	0.0	0.0	0.0	
American White Pelican	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Pelican	0.0	0.0	5.664E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.458E-4	0.0	0.0	0.0	3.154E-4	0.0	0.0	
Black Vulture	8.031E-4	0.0	0.001416	0.0016181	0.0026478	0.0014085	0.0028409	0.0022975	0.0066035	0.0059852	0.0050953	0.003148	0.0037748	0.0036511	0.0027675	0.0031736	0.002357	0.002088	0.0021422	0.0028661	0.0014073	0.0011464	0.0017241	0.0011512	0.0015	0.0	0.001046	6.711E-4	0.0017167	0.0034992	0.0023932	0.001609	0.0018766	5.388E-4	0.0040212	0.001433	0.0012289	0.0036806	0.0049888	0.0059351	0.0093013	0.0093412	0.0065087	0.004375	0.0051205	0.0015768	0.0017452	6.81E-4	
Turkey Vulture	0.0064244	0.0054407	0.0093458	0.0095065	0.0088261	0.0104225	0.0074897	0.0132108	0.0215332	0.0299258	0.0316792	0.0358267	0.034794	0.0290737	0.0307064	0.0297014	0.0245129	0.0245147	0.0210321	0.0173267	0.0126654	0.0087887	0.0125	0.0111282	0.00772	0.008342	0.0052301	0.0083893	0.0098712	0.0089425	0.0095726	0.0076428	0.0084448	0.0059267	0.0151198	0.0105524	0.0176651	0.0297648	0.0519525	0.0416839	0.042613	0.0410521	0.0307212	0.0302083	0.0228916	0.0173447	0.0104712	0.0049943	
new world vulture sp.	0.0015	0.0	0.0	0.0	0.0	2.817E-4	0.0	0.0	0.0	0.0	4.431E-4	2.998E-4	3.282E-4	1.352E-4	0.0	8.14E-5	7.86E-5	2.32E-4	0.0	1.303E-4	0.0	3.821E-4	8.621E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.419E-4	0.0	0.0015	0.0	0.0	0.0	0.0	3.201E-4	1.72E-4	2.761E-4	2.163E-4	2.458E-4	5.207E-4	0.0	9.036E-4	0.0	0.0	0.0	
Osprey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.872E-4	0.0015	9.576E-4	0.006646	0.0194873	0.0303627	0.0323191	0.0300474	0.024168	0.0239629	0.0254427	0.0259007	0.0230589	0.023642	0.0252197	0.0284483	0.0230238	0.0216161	0.0323253	0.0277197	0.0362416	0.0502146	0.0583204	0.0553846	0.074819	0.0710767	0.0802802	0.0797812	0.0651381	0.0514593	0.0371259	0.0204714	0.0128364	0.0075708	0.0066372	0.0075501	0.0	0.0	0.0	0.0015	0.0	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.641E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	1.38E-4	0.0025957	0.0	0.0010414	0.0	0.0	0.0	0.0	0.0	
Sharp-shinned Hawk	0.0168641	0.0122416	0.0079298	0.0091019	0.0052957	0.0064789	0.008781	0.0155083	0.0077519	0.0050275	0.0055383	0.0032979	0.0050878	0.0044625	0.0038218	0.0022785	8.642E-4	3.093E-4	2.921E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014079	0.0023458	0.0140086	0.0387647	0.0286608	0.03149	0.0364858	0.0354378	0.0296756	0.0248756	0.0149951	0.0130174	0.0120833	0.0096386	0.0094607	0.0110529	0.0083995	
Cooper's Hawk	0.1606103	0.1322089	0.1291419	0.1199434	0.1185643	0.1171831	0.1056302	0.0959219	0.0867069	0.0878621	0.0626938	0.0431719	0.0356146	0.0170385	0.0109383	0.008056	0.0040069	0.0043307	0.0020448	0.0016936	8.444E-4	0.0011464	0.0012931	0.0011512	0.0010293	0.0015641	0.0020921	0.0030201	0.006867	0.007776	0.0150427	0.0201126	0.0211119	0.0281968	0.0579057	0.056149	0.083871	0.1110578	0.1252365	0.1170462	0.1211335	0.1130777	0.1444936	0.1375	0.1490964	0.1554715	0.1701571	0.1505108	
Sharp-shinned/Cooper's Hawk	0.0018069	0.0016322	0.0022656	0.0018204	0.002942	0.0014085	2.583E-4	0.0011488	0.0011484	7.182E-4	8.861E-4	0.001499	0.0011489	0.0015	3.954E-4	4.069E-4	3.143E-4	1.547E-4	2.921E-4	0.0	0.0	0.0	0.0	3.837E-4	0.0	0.0	0.0	0.0	8.584E-4	0.0015	3.419E-4	6.034E-4	0.0	8.98E-4	0.0028953	0.0020844	0.0026114	0.0041607	0.0049888	0.0046929	0.0047588	0.0034415	0.0044259	0.003125	0.0027108	0.0031536	0.0017452	0.0015891	
American Goshawk	0.0	2.72E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	2.394E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	1.38E-4	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0015	2.27E-4	
Cooper's Hawk/American Goshawk	0.0	2.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Accipitrine hawk sp. (former Accipiter sp.)	0.0030114	0.0021763	0.0022656	0.0018204	0.0020594	0.0022535	0.0018079	0.0017231	0.0014355	9.576E-4	6.646E-4	8.994E-4	0.0011489	2.705E-4	0.0010543	7.324E-4	7.857E-4	8.507E-4	3.895E-4	5.211E-4	0.0	3.821E-4	4.31E-4	3.837E-4	0.0	0.0	0.0	0.0	0.0	0.0	3.419E-4	2.011E-4	4.692E-4	0.0028736	0.0051472	0.003778	0.003533	0.0056009	0.0072252	0.0042788	0.0051914	0.0036873	0.0044259	0.0029167	0.0021084	0.0015768	0.0011635	0.0018161	
Northern Harrier	0.0010038	2.72E-4	8.496E-4	0.0014159	0.0015	2.817E-4	0.0020661	5.744E-4	8.613E-4	2.394E-4	8.861E-4	0.0010493	4.924E-4	0.0013523	9.225E-4	7.324E-4	3.143E-4	4.64E-4	9.74E-5	1.303E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	9.383E-4	0.0048491	0.006434	0.0046899	0.0079877	0.0054409	0.0101497	0.0117322	0.0105992	0.0031957	0.0062484	0.0033333	0.0018072	3.154E-4	0.0029087	0.0015891	
Bald Eagle	0.0126481	0.0168662	0.0246389	0.0287217	0.0294204	0.028169	0.0167872	0.012062	0.0189492	0.0158008	0.017058	0.0149903	0.0086985	0.0110886	0.0141012	0.0117178	0.0078567	0.0065734	0.0054528	0.0031266	0.0025331	0.0042033	0.0017241	0.0023024	0.0020587	0.0031283	0.001046	0.002349	0.0042918	0.0116641	0.0102564	0.0160901	0.0126671	0.0159842	0.0286312	0.019802	0.0152074	0.0273644	0.0290728	0.0321601	0.0343933	0.0361357	0.027597	0.0333333	0.0292169	0.0252286	0.0223967	0.0177072	
Golden/Bald Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73E-5	2.921E-4	5.211E-4	0.0	3.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.641E-4	6.761E-4	0.0023722	0.0022785	0.0014928	0.0022427	8.763E-4	6.514E-4	0.0015	3.821E-4	0.0	0.0	0.0	0.0	0.0	6.711E-4	8.584E-4	0.0011664	0.0030769	0.0042237	0.0037532	0.0134698	0.025575	0.0277488	0.0101382	0.0054409	0.0027525	0.0013803	0.0010815	0.0012291	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0040153	0.0087051	0.0050977	0.0014159	0.0044131	0.0014085	0.0018079	2.872E-4	0.0028711	0.0031123	0.0024369	0.003148	3.282E-4	9.466E-4	0.0010543	0.0012206	7.86E-5	6.187E-4	2.921E-4	0.0015	0.0	3.821E-4	0.0	3.837E-4	0.0	0.0	0.0	0.0	4.292E-4	0.0	6.838E-4	0.0	0.0011729	0.001796	0.0012868	0.0032569	0.0032258	0.0057609	0.0135902	0.0129745	0.0237941	0.0307276	0.0252538	0.01875	0.0126506	0.0097761	0.0125073	0.0097616	
Swainson's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.350532	0.3394995	0.3401303	0.3359628	0.3109738	0.3064789	0.3236054	0.3026996	0.3077806	0.3045248	0.2897652	0.3073003	0.295421	0.2765382	0.2767528	0.2694279	0.2585638	0.2108886	0.1831548	0.1797811	0.1733746	0.134123	0.1224138	0.1381427	0.1230057	0.12878	0.1182008	0.1211409	0.1356223	0.1314152	0.1452991	0.1494368	0.1679568	0.1896552	0.2245456	0.2169098	0.2175115	0.2510802	0.2676759	0.278813	0.2874757	0.3038348	0.3124186	0.3420833	0.3430723	0.3535162	0.3720186	0.3257662	
Rough-legged Hawk	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	2.909E-4	0.0	
Buteo sp.	4.015E-4	5.441E-4	0.001416	6.068E-4	8.826E-4	0.0011268	0.0012913	2.872E-4	5.742E-4	2.394E-4	6.646E-4	5.996E-4	8.206E-4	6.761E-4	0.0011861	5.696E-4	6.285E-4	3.093E-4	1.947E-4	3.908E-4	2.815E-4	3.821E-4	0.0	0.0	5.147E-4	5.214E-4	5.23E-4	0.0	4.292E-4	0.0	0.0023932	0.0012068	7.037E-4	5.388E-4	0.0022519	0.001433	7.68E-4	0.0017603	0.0029245	0.0040028	0.0036773	0.0036873	0.0031242	0.0014583	0.0027108	9.461E-4	0.0011635	0.0018161	
Buteo/eagle sp.	0.0	0.0	2.832E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6E-4	0.0	0.0	0.0	2.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	
hawk sp.	0.0028107	0.0029924	0.0031153	0.0026294	0.0032362	0.0039437	0.0041322	0.0057438	0.0045937	0.0040699	0.0015507	0.0035977	0.0019695	0.0024341	0.0022404	0.0014647	0.0020427	0.0017013	0.0011685	0.0010422	5.629E-4	3.821E-4	8.621E-4	0.0011512	5.147E-4	5.214E-4	0.001046	0.0016779	0.0012876	3.888E-4	0.0013675	0.0028158	0.0018766	0.0019756	0.005308	0.0050808	0.0029186	0.0046407	0.0055049	0.0035887	0.0047588	0.0039331	0.0039052	0.0054167	0.0039157	0.0015768	0.0040721	0.0022701	
eagle sp.	0.0	0.0	2.832E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608E-4	0.0	0.0	0.0	0.0	0.0	2.163E-4	2.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	
American Barn Owl	4.015E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.499E-4	0.0	0.0121704	0.0081708	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.023E-4	0.0	0.0	1.608E-4	1.303E-4	0.0015	3.201E-4	0.0	0.0015	4.326E-4	0.0	0.0015	0.004375	0.0015	0.0015	0.0015	0.0015891	
Eastern Screech-Owl	0.0030114	0.0092492	0.0099122	0.0147654	0.0126508	0.0095775	0.0074897	0.0132108	0.0180879	0.0181949	0.0106336	0.0118423	0.0088626	0.0132522	0.0131787	0.0052893	0.0036141	0.0026293	0.0010711	7.817E-4	0.0011258	3.821E-4	0.0015	0.0	0.0015	0.0	0.0	0.0	8.584E-4	0.0015	0.0010256	0.0015	4.692E-4	1.796E-4	1.608E-4	2.606E-4	7.68E-4	9.602E-4	3.441E-4	6.901E-4	0.0019468	0.0063913	0.005207	0.0052083	0.0054217	0.0028382	0.0029087	0.0043133	
Snowy Owl	0.0	5.441E-4	2.832E-4	0.0125405	0.0091203	0.0025352	0.003874	0.0057438	2.871E-4	0.0	0.0015	2.998E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010417	0.0015	0.0015	0.0014543	2.27E-4	
Great Horned Owl	0.0351335	0.0220348	0.0167091	0.0279126	0.0200059	0.0219718	0.0074897	0.0189546	0.0120586	0.0093368	0.0079752	0.0097437	0.0134581	0.021501	0.0268846	0.0204248	0.0063639	0.0059547	0.0074976	0.0088588	0.0059105	0.0034391	0.0077586	0.0034536	0.0010293	0.0015641	5.23E-4	0.002349	0.0	0.0066096	0.0015	0.0	0.0030495	1.796E-4	6.434E-4	1.303E-4	0.0039939	0.0019203	3.441E-4	0.0064872	0.0093013	0.0152409	0.0268159	0.0420833	0.0355422	0.043204	0.034904	0.031328	
Eurasian Eagle-Owl	0.0015	0.0032644	8.496E-4	0.0015	0.0050015	0.003662	0.0043905	0.0043079	0.008039	0.0045487	0.0068675	0.0062959	0.0088626	0.0056795	0.0081708	0.0062658	0.0014928	9.28E-4	0.0011685	0.0026055	0.0014073	0.0019106	4.31E-4	0.0026861	0.0041173	0.0015	0.001569	3.356E-4	0.0025751	0.001944	6.838E-4	0.0012068	0.0014075	5.388E-4	0.0014476	0.0015633	0.0024578	0.0016003	0.0015483	0.0035887	2.163E-4	0.0	0.0013017	0.0	0.0	0.0	0.0015	0.0015	
Barred Owl	0.0254969	0.0152339	0.0257717	0.0135518	0.0147102	0.0109859	0.012655	0.0080414	0.0137812	0.0155614	0.0223748	0.0175386	0.0170688	0.0123056	0.0108065	0.0181463	0.0073853	0.0080427	0.0015579	0.0018239	0.0016887	0.0034391	0.0012931	0.0026861	0.0025733	0.0026069	0.001569	0.002349	0.0025751	0.0	0.0	0.0	0.0	0.0	0.0	9.119E-4	0.0	0.0145623	0.0022364	0.0082816	0.0229288	0.0228614	0.0281177	0.0410417	0.0355422	0.0495112	0.0279232	0.0263337	
Long-eared Owl	0.0030114	0.0059848	0.0036817	0.0374191	0.0326567	0.02	0.0085227	0.0025847	0.0063164	0.0031123	2.215E-4	0.0	0.0103397	0.0015	3.954E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.161E-4	0.0015	0.0023794	2.458E-4	0.0020828	8.333E-4	0.0021084	0.0018921	0.0125073	0.0059024	
Short-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.998E-4	0.0	1.352E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.441E-4	2.761E-4	6.489E-4	4.916E-4	0.0	2.083E-4	0.0	0.0	0.0	0.0	
Long-eared/Short-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Boreal Owl	0.0010038	0.0016322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0023269	0.0027242	
Northern Saw-whet Owl	0.0273038	0.0019042	0.0042481	0.0026294	8.826E-4	0.0011268	0.0064566	0.0031591	5.742E-4	4.788E-4	0.0037661	0.0059961	0.002626	9.466E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6E-4	1.72E-4	0.0024845	0.0036773	0.0019666	0.0088519	0.0133333	0.0210843	0.013245	0.0325771	0.0283768	
owl sp.	0.0	0.0	0.0	4.045E-4	0.0	2.817E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	7.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.536E-4	0.0	0.0	0.0	2.163E-4	0.0	0.0	2.083E-4	0.0	0.0	0.0	0.0	
hornbill sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.815E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Belted Kingfisher	0.0319213	0.0329162	0.0249221	0.0139563	0.0079435	0.0121127	0.0095558	0.007467	0.0120586	0.0093368	0.0079752	0.0131914	0.0303627	0.0250169	0.0245124	0.0270974	0.0153206	0.007192	0.0033106	0.0035175	0.0132283	0.0022927	0.0012931	0.0015349	0.0025733	0.0031283	0.0057531	0.0097315	0.0218884	0.0361586	0.0369231	0.0386163	0.0258034	0.0323276	0.0503458	0.0565399	0.0695853	0.0633701	0.0445553	0.0281573	0.0300671	0.0304818	0.0356678	0.036875	0.0361446	0.0321665	0.0296684	0.0329171	
Yellow-bellied Sapsucker	0.1365188	0.1077258	0.1036534	0.1027508	0.0759047	0.0707042	0.0787707	0.0689259	0.0683319	0.0799617	0.0852902	0.1454055	0.2606269	0.2795132	0.2195572	0.0994385	0.0431332	0.01508	0.0047712	0.0024752	0.0025331	0.0015285	0.0021552	0.0011512	5.147E-4	5.214E-4	0.0015	6.711E-4	4.292E-4	7.776E-4	0.0010256	4.023E-4	0.0015	0.0016164	0.0283095	0.1934601	0.3849462	0.4419907	0.4015138	0.2676329	0.186459	0.1285644	0.1241864	0.1554167	0.1581325	0.1598865	0.1852821	0.1309875	
Red-headed Woodpecker	0.0128488	0.0179543	0.011045	0.0066748	0.0050015	0.0053521	0.0069731	0.0045951	0.0091875	0.0086186	0.0055383	0.0034478	0.0045954	0.0055443	0.002504	0.0089511	0.0172847	0.0126827	6.816E-4	0.0024752	0.0028145	0.0	4.31E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	6.034E-4	0.0014075	0.0066451	0.0024127	0.0024752	0.0013825	0.0072012	0.0024084	0.0049689	0.0060567	0.0086037	0.0101536	0.0129167	0.0042169	0.004415	0.0055265	0.0086266	
Red-bellied Woodpecker	0.323429	0.2913493	0.2945341	0.285801	0.270962	0.2611268	0.2683368	0.2558874	0.2842377	0.3114676	0.3147984	0.3543697	0.3745281	0.3775524	0.4123616	0.4565058	0.4493243	0.4007424	0.359591	0.3135748	0.2161554	0.1688957	0.1487069	0.1546431	0.1384457	0.1183525	0.1202929	0.1389262	0.1682403	0.1815708	0.2099145	0.226066	0.2355149	0.2507184	0.2818079	0.3014591	0.3345622	0.3419747	0.3631516	0.336922	0.3344149	0.320059	0.3452226	0.3666667	0.348494	0.3276569	0.3266434	0.3135074	
Black-backed Woodpecker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Downy Woodpecker	0.287894	0.2687704	0.2582838	0.2692152	0.2621359	0.2430986	0.2815083	0.2725445	0.2681596	0.2827388	0.2871068	0.3248389	0.3508945	0.3502366	0.3902214	0.4006835	0.3617222	0.3176088	0.2612463	0.217431	0.1494512	0.1268628	0.1375	0.1534919	0.1811631	0.1595412	0.1558577	0.1761745	0.1879828	0.2177294	0.2482051	0.248391	0.2718743	0.2728089	0.2779476	0.2574257	0.2394777	0.231557	0.2201961	0.2086957	0.20809	0.2114061	0.2442072	0.2775	0.2722892	0.2683696	0.2760326	0.2494892	
Hairy Woodpecker	0.0405541	0.0359086	0.0337015	0.0372168	0.0291262	0.0397183	0.0333161	0.0304423	0.0390468	0.0342351	0.0345591	0.0448209	0.0382406	0.0411089	0.0392725	0.0329563	0.0339409	0.0275307	0.0240506	0.0225378	0.0197017	0.0179595	0.0206897	0.0149655	0.0180134	0.0161627	0.0203975	0.0177852	0.0236052	0.0307154	0.0369231	0.0335881	0.0347173	0.0262213	0.0297571	0.0233194	0.0271889	0.0289646	0.0259763	0.0277433	0.030716	0.0299902	0.0372299	0.0333333	0.046988	0.0450962	0.0424666	0.0376844	
Downy/Hairy Woodpecker	0.0018069	0.0013602	0.0011328	0.0018204	0.0011768	0.0011268	0.0023244	0.0011488	0.0017227	0.0033517	0.0026584	0.0017988	0.0024618	0.0022989	0.0013179	0.0015461	0.0021213	0.0017787	0.0017527	0.0015633	5.629E-4	0.0011464	0.0012931	3.837E-4	5.147E-4	0.0015641	0.001046	3.356E-4	8.584E-4	3.888E-4	0.0023932	6.034E-4	9.383E-4	0.0014368	0.0014476	0.0013028	0.0026114	0.0024004	0.0020643	5.521E-4	6.489E-4	4.916E-4	0.0010414	0.0016667	0.001506	0.0012614	8.726E-4	0.0015891	
Pileated Woodpecker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027045	0.0035582	0.0030108	0.0015	7.73E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Flicker	0.0453724	0.0457018	0.0402152	0.0374191	0.0294204	0.0292958	0.0281508	0.0275704	0.0292851	0.0529088	0.1063358	0.2295008	0.4068603	0.4774848	0.4915656	0.4504028	0.3705217	0.2840461	0.2435248	0.2124805	0.1460737	0.1364157	0.1262931	0.1438987	0.1513124	0.149635	0.1569038	0.1755034	0.2188841	0.2581649	0.3005128	0.3081255	0.3406052	0.3891882	0.4725752	0.4351225	0.4116743	0.3533365	0.2829864	0.2271912	0.1566083	0.1199607	0.0916428	0.065625	0.0587349	0.0495112	0.0517743	0.0345062	
